Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
9.93,Medium,F,No,19,1,1,1,0,0,0,0
9.74,Long,M,Yes,31,0,0,0,0,1,0,0
3.23,Long,F,Yes,27,0,0,0,0,0,0,0
5.41,Short,M,Yes,25,0,0,1,0,1,1,0
9.18,Long,F,Yes,27,0,0,0,1,1,0,0
5.1,Long,F,No,47,0,0,0,0,0,0,0
5.29,Long,F,No,32,1,1,0,0,1,1,0
7.26,Medium,M,Yes,44,0,0,0,0,0,0,0
6.22,Long,M,No,20,0,0,0,0,1,0,0
8.58,Medium,F,No,46,0,0,0,0,1,1,0
5.85,Medium,M,No,39,1,1,0,0,0,1,0
6.4,Medium,M,No,53,0,0,0,0,1,1,0
9.26,Long,M,Yes,44,0,0,0,0,1,0,0
3.61,Short,M,Yes,56,1,0,0,0,0,0,0
7.49,Medium,F,Yes,19,0,0,0,0,0,0,0
4.55,Long,F,Yes,30,0,0,0,0,1,0,0
7.35,Medium,F,Yes,48,0,0,0,0,1,0,0
4.87,Medium,M,No,45,1,1,0,0,0,0,1
9.06,Long,M,Yes,52,1,1,0,0,0,1,0
7.7,Long,F,No,45,1,0,0,0,1,0,0
3.95,Long,M,Yes,41,1,0,0,0,0,0,0
7.58,Medium,F,No,44,1,1,0,0,1,0,0
9.53,Short,M,No,33,1,0,0,1,1,0,1
5.91,Short,M,No,20,0,0,0,0,0,0,0
5,Medium,F,No,32,1,1,1,0,0,1,0
5.64,Short,M,Yes,50,0,0,1,0,0,0,0
9.85,Short,F,No,54,0,0,0,0,1,1,0
9.51,Short,M,Yes,48,1,0,0,0,1,0,0
3.56,Medium,F,No,41,0,0,0,0,0,0,0
5.24,Short,F,No,30,0,0,0,0,0,1,0
5.68,Long,F,No,30,0,0,0,0,0,1,0
3.18,Short,M,No,36,0,0,0,0,0,0,0
6.75,Short,F,Yes,46,1,1,1,0,0,1,0
2.83,Short,F,Yes,52,0,1,0,0,1,1,0
3.39,Long,F,Yes,36,1,0,0,0,0,0,0
7.48,Long,F,Yes,52,0,0,0,0,0,0,0
7.25,Short,M,No,53,0,0,0,0,1,0,0
5.18,Medium,F,Yes,34,0,0,0,0,1,0,0
7.9,Medium,F,No,34,1,0,0,0,0,0,0
3.84,Long,F,Yes,46,0,0,0,0,0,0,1
6.56,Long,F,Yes,22,0,0,0,0,0,0,0
7.06,Medium,M,Yes,21,0,1,1,0,0,1,0
3.37,Medium,F,Yes,30,0,0,0,0,0,0,0
2.01,Short,M,Yes,24,0,0,0,0,0,0,0
8.62,Medium,M,No,43,1,1,0,0,0,1,0
2.65,Short,F,No,48,1,1,1,0,0,1,0
6.07,Medium,F,Yes,48,0,0,0,1,1,1,1
4.04,Medium,M,No,24,0,0,0,0,0,1,0
4.58,Short,M,No,46,0,0,0,0,0,1,1
6.51,Long,M,Yes,37,0,0,0,0,1,0,1
4.62,Short,F,Yes,25,0,1,0,0,1,0,1
5.22,Short,M,Yes,25,1,0,0,0,0,0,0
4.73,Long,F,Yes,24,1,0,0,0,0,0,0
7.83,Medium,M,No,19,1,0,0,0,0,0,0
4.76,Short,M,No,50,0,0,0,0,1,1,0
5.49,Long,F,No,32,0,0,1,0,1,0,0
5.05,Short,F,Yes,29,1,1,1,0,1,1,1
3.95,Medium,M,Yes,54,0,0,0,0,0,0,0
7.47,Medium,M,No,20,0,0,0,0,0,0,0
2.26,Long,M,No,27,1,0,0,0,0,1,0
2.21,Long,F,Yes,29,1,0,0,1,0,0,1
4.12,Medium,M,Yes,20,1,1,0,0,0,1,0
8.75,Long,F,Yes,29,1,0,0,0,0,0,0
2.99,Long,F,Yes,28,1,0,0,0,0,0,0
3.67,Medium,M,Yes,48,1,1,1,0,0,1,0
5.07,Long,M,Yes,35,0,0,0,0,0,1,0
7.94,Short,M,No,27,0,0,0,0,0,0,0
3.41,Long,F,No,25,1,0,1,0,1,0,0
8.51,Medium,F,No,47,1,0,0,0,1,0,0
2.74,Long,F,Yes,24,1,0,0,0,0,1,0
3.9,Long,M,Yes,46,0,0,1,0,0,1,0
3.82,Medium,M,Yes,54,0,0,0,0,1,1,0
3.09,Long,F,No,27,1,1,0,1,1,1,0
2.05,Long,F,No,38,0,0,0,0,0,0,0
8.1,Medium,M,No,22,1,1,1,0,1,1,0
8.98,Short,F,No,49,0,0,1,0,0,1,0
2.73,Medium,F,No,24,1,1,1,0,0,1,0
2.49,Long,F,No,53,1,1,1,0,0,1,0
5.97,Long,F,No,36,1,0,0,0,0,1,0
9.88,Long,F,No,35,1,1,1,0,0,1,0
7.85,Medium,M,Yes,39,0,0,0,0,1,0,1
2.98,Short,F,No,33,1,0,0,0,1,1,1
6.34,Short,M,Yes,34,1,0,0,0,0,1,0
8.78,Medium,M,No,21,0,0,0,0,1,0,0
2.88,Long,M,No,53,1,1,1,1,1,1,0
5.41,Long,F,Yes,53,0,0,0,0,1,0,0
8.02,Long,F,Yes,40,1,1,1,0,1,1,1
3.71,Short,F,Yes,20,0,0,0,0,0,0,0
9.68,Medium,M,Yes,44,0,0,0,0,0,0,0
4.2,Long,F,Yes,29,1,1,0,0,0,1,0
6.54,Medium,M,No,47,0,0,0,0,0,0,0
6.83,Long,M,No,55,0,0,0,1,0,0,0
6.24,Medium,M,Yes,38,0,0,0,0,0,0,0
5.64,Medium,F,Yes,33,1,0,0,0,0,0,0
6.48,Medium,M,No,52,0,0,0,0,0,0,1
5.49,Short,M,No,24,0,0,0,0,0,1,0
5.39,Medium,M,No,45,0,0,0,0,0,0,0
3.87,Long,F,Yes,40,0,1,0,0,1,1,1
6.43,Long,M,Yes,23,1,1,1,0,0,1,0
4.23,Long,M,Yes,18,1,0,0,0,0,1,0
8.69,Long,F,No,52,1,1,0,0,1,1,1
5.51,Long,F,Yes,39,1,1,0,0,0,1,0
2.21,Medium,F,Yes,43,1,0,0,0,0,0,0
3.65,Medium,M,No,52,0,0,0,0,0,0,0
4.86,Short,M,Yes,49,1,1,1,0,1,1,0
2.27,Long,F,Yes,20,0,0,0,0,0,0,1
8.27,Medium,M,No,18,1,0,0,0,0,0,0
5.58,Medium,F,Yes,43,0,1,0,1,0,0,0
3.08,Long,M,Yes,42,0,1,1,1,1,1,1
2.74,Medium,F,Yes,49,0,1,0,0,0,1,0
6.37,Medium,M,No,24,1,0,1,0,1,1,0
9.16,Long,F,Yes,40,1,0,0,0,0,0,0
5.57,Long,M,Yes,26,0,1,1,0,0,1,0
8.37,Long,F,Yes,23,0,0,0,0,1,0,1
4.57,Medium,M,Yes,21,0,0,0,0,0,0,0
8.42,Long,M,No,25,0,0,0,0,0,1,0
5.94,Medium,F,No,25,1,0,0,0,0,1,0
4.57,Medium,F,No,30,0,0,0,0,0,0,0
10.05,Medium,M,Yes,28,1,0,1,0,0,0,0
4.31,Short,F,Yes,42,0,0,0,0,0,0,0
6.41,Medium,F,No,27,1,1,1,0,0,1,0
8.83,Medium,M,No,30,0,0,0,0,0,0,0
7.08,Long,F,Yes,33,1,1,0,0,0,0,0
7.79,Medium,F,Yes,53,0,0,0,0,0,1,0
8.13,Long,F,No,37,0,1,1,0,1,0,0
7.68,Medium,F,No,40,0,0,0,0,0,0,0
8.94,Medium,M,Yes,34,0,0,0,0,0,0,0
6.36,Short,F,No,33,0,0,0,0,0,0,1
6.45,Short,F,Yes,52,1,1,0,0,0,1,1
7.29,Long,M,No,21,0,0,0,0,1,0,0
9.2,Short,M,No,37,1,1,1,0,1,1,0
4.33,Medium,M,Yes,30,0,1,0,0,0,1,0
7.05,Medium,F,No,36,0,0,0,0,0,0,0
7.48,Long,F,No,52,0,0,0,0,0,0,0
6.14,Medium,M,No,48,0,0,0,0,1,0,0
6.26,Medium,F,Yes,40,1,0,0,0,1,1,0
4.52,Medium,F,Yes,19,0,0,0,0,1,0,0
2.48,Medium,F,No,52,1,0,0,0,1,0,0
7.97,Short,F,Yes,36,0,0,0,0,0,0,0
7.85,Long,M,No,40,1,1,0,0,0,0,0
2.63,Medium,F,No,38,0,0,0,0,0,0,1
7.09,Long,F,No,51,1,0,0,0,0,0,0
5.86,Long,F,Yes,56,0,0,0,0,0,0,0
8.68,Medium,F,No,18,1,0,0,0,0,0,0
6.14,Long,M,No,35,1,0,1,0,0,1,0
4.16,Short,M,No,41,0,0,0,0,0,0,0
8.53,Long,M,No,38,0,0,0,0,1,1,0
3.61,Long,M,Yes,46,0,0,0,0,0,0,0
8.15,Medium,M,No,23,1,1,0,0,0,1,0
3.48,Medium,M,No,47,1,0,1,0,1,1,0
9,Medium,M,No,35,1,0,0,0,0,0,0
6.86,Medium,M,No,39,0,0,0,0,0,0,0
4.33,Medium,F,Yes,35,0,0,0,0,0,0,0
3.25,Long,M,No,30,0,0,0,0,0,0,0
7.3,Short,F,Yes,25,1,0,0,0,0,0,0
5.79,Medium,F,No,26,1,0,0,0,0,0,0
7.57,Long,F,No,38,0,0,0,0,0,1,0
7.29,Long,M,No,41,0,0,0,0,0,0,0
8.2,Short,F,Yes,26,1,0,0,0,0,1,0
8.17,Medium,F,No,28,0,1,0,1,0,1,1
2.32,Medium,F,No,53,1,1,0,0,1,1,1
2.31,Long,F,Yes,24,1,0,0,0,1,0,0
7.41,Long,F,Yes,31,0,0,1,0,0,1,0
7.17,Short,F,No,53,0,0,0,0,0,1,1
5.55,Long,M,Yes,27,0,0,0,0,0,0,0
4.82,Short,F,No,48,0,0,0,0,0,0,0
2.18,Medium,F,No,20,1,1,1,0,0,1,0
10.08,Long,M,Yes,23,1,0,0,0,0,0,0
7.58,Medium,F,No,55,0,0,0,1,1,0,0
2.35,Short,F,No,22,0,0,0,0,0,1,0
7.01,Medium,F,No,51,0,0,0,0,0,0,0
7.52,Short,F,Yes,44,1,0,1,0,1,0,1
3.85,Medium,M,No,33,0,0,0,0,0,1,0
7.31,Medium,F,Yes,29,1,0,0,0,0,1,0
7.61,Long,F,Yes,22,0,1,0,0,0,1,1
8.82,Long,F,No,33,1,0,0,0,1,0,1
7.06,Short,M,No,34,0,0,0,0,0,0,0
7.32,Short,F,No,22,1,1,1,1,0,0,0
6.4,Short,M,No,35,1,1,0,1,1,1,1
7.18,Long,M,Yes,55,0,1,0,1,1,1,0
2.65,Long,M,No,48,0,0,0,0,1,0,0
6.92,Long,F,Yes,42,1,1,0,0,0,1,0
9.1,Long,F,Yes,51,0,0,0,0,0,0,0
2.95,Medium,M,No,51,0,0,0,0,1,1,0
3.29,Long,M,No,41,0,0,0,0,0,1,0
2.83,Medium,F,Yes,53,0,0,0,0,0,1,0
9.33,Long,F,Yes,50,0,0,0,0,1,0,0
9.61,Short,M,No,36,0,0,1,0,0,1,0
6.14,Long,M,No,33,0,0,0,0,0,0,1
7.77,Medium,F,Yes,31,0,0,0,0,1,1,0
3.24,Short,F,No,37,1,1,0,0,0,1,0
4.84,Medium,M,No,30,0,1,0,0,1,1,0
6.5,Medium,M,No,51,0,0,0,0,1,0,0
9.11,Long,F,No,34,1,0,1,0,1,1,1
4.8,Short,M,Yes,49,1,1,1,0,0,1,1
3.15,Medium,M,No,29,0,0,0,1,0,0,0
4.29,Medium,M,Yes,38,0,0,0,0,0,0,0
8.67,Medium,F,Yes,48,1,1,1,0,0,1,0
7.03,Medium,F,Yes,34,0,1,0,0,0,1,0
3.45,Short,F,No,56,1,0,0,0,0,0,0
5.45,Medium,M,Yes,28,0,0,0,0,0,0,1
3.95,Long,F,Yes,41,0,0,0,0,0,0,0
2.2,Short,F,Yes,28,0,1,1,0,0,1,0
6.85,Medium,F,No,41,0,0,0,0,0,0,0
6.56,Short,M,No,21,0,0,0,0,1,0,0
3.14,Long,F,Yes,21,0,0,0,0,0,0,0
9.48,Long,F,Yes,33,1,1,0,0,0,1,1
5.92,Long,F,No,46,1,1,0,1,1,1,0
3.02,Medium,M,Yes,24,0,0,0,0,0,0,0
8.68,Medium,M,No,36,0,1,0,0,0,0,0
6.57,Medium,M,No,22,0,0,0,0,0,0,0
7.46,Long,M,Yes,50,1,0,0,0,0,0,0
9.98,Long,M,Yes,20,1,1,1,0,1,1,0
7.62,Short,M,Yes,40,0,1,0,1,1,1,0
4.23,Long,M,Yes,43,1,1,1,1,1,0,0
9.88,Long,M,Yes,24,0,1,0,0,0,0,0
6.89,Medium,M,Yes,28,0,1,0,0,0,1,1
6.31,Long,F,Yes,29,1,1,1,0,0,1,0
5.61,Short,F,No,42,1,1,1,0,1,1,0
4.33,Medium,M,Yes,51,0,0,0,0,1,1,0
8.82,Long,M,Yes,33,1,1,0,0,0,1,1
6.99,Long,F,No,51,1,0,0,0,0,1,0
6.61,Long,F,Yes,49,1,0,0,0,1,0,0
5.59,Medium,M,Yes,17,0,0,0,0,0,0,0
8.94,Long,F,Yes,40,0,0,0,0,0,0,0
4.55,Medium,M,Yes,51,0,0,0,0,1,0,0
5.8,Medium,F,No,34,0,0,0,0,0,0,0
2.99,Medium,F,Yes,27,0,0,0,0,0,0,0
2.29,Medium,M,No,32,0,1,0,0,1,0,0
6.55,Long,M,No,49,0,0,0,0,0,0,0
2.26,Long,F,No,31,1,0,0,0,0,0,0
7.18,Short,F,Yes,32,0,1,0,0,0,0,0
6.59,Long,F,No,18,0,0,0,0,0,0,1
7.04,Long,F,Yes,48,0,1,0,0,0,1,0
4.19,Medium,F,No,43,0,0,0,0,1,0,0
3.1,Long,M,Yes,28,1,0,0,1,1,0,0
8.35,Long,F,Yes,48,0,0,0,0,0,1,0
2.61,Long,F,No,23,0,0,0,0,0,0,0
6.56,Medium,F,No,33,1,0,0,0,1,1,0
2.93,Medium,F,Yes,26,1,1,1,0,1,1,0
2.55,Long,F,No,33,0,0,0,0,0,0,0
7.65,Long,F,No,21,0,0,0,0,0,0,1
3.36,Short,M,No,17,1,0,0,0,0,0,0
2.79,Medium,M,Yes,45,1,1,0,0,1,1,0
4.99,Medium,F,Yes,31,0,0,0,0,0,0,0
2.87,Short,F,No,45,1,1,0,0,0,1,0
3.54,Long,F,No,44,0,0,0,0,0,0,1
9.23,Medium,M,No,51,0,0,0,0,0,0,0
5.93,Medium,F,Yes,55,0,0,0,0,0,0,0
7.86,Short,M,Yes,32,0,0,0,0,0,0,0
3.33,Long,M,No,41,1,1,0,0,1,1,0
4.19,Short,M,Yes,33,0,1,0,0,0,1,0
8.85,Medium,F,No,34,1,0,0,0,1,0,0
3.24,Long,M,Yes,55,0,0,0,0,0,1,0
3.32,Long,F,Yes,46,0,0,0,0,0,0,1
4.61,Long,M,Yes,45,1,0,0,0,0,1,0
6.85,Medium,F,Yes,27,0,0,0,0,0,0,0
3.8,Medium,F,No,27,0,0,0,0,0,0,0
9.32,Medium,M,No,44,1,0,0,0,0,0,0
6.19,Medium,F,Yes,28,0,0,0,0,0,0,0
4.78,Medium,F,Yes,50,1,1,0,0,0,1,0
3.14,Short,F,No,54,1,0,1,0,0,0,0
3.22,Medium,F,No,28,1,0,0,0,1,0,1
5.66,Long,F,No,30,0,0,0,0,0,0,0
9.53,Short,M,Yes,27,1,1,0,0,0,1,0
5.54,Long,F,Yes,24,1,0,0,0,0,1,0
6.29,Short,F,Yes,22,1,0,1,0,0,1,0
8.35,Medium,F,No,49,0,0,0,0,0,0,0
2.83,Medium,M,Yes,54,0,0,0,0,0,0,0
4.45,Long,F,No,50,1,1,1,0,0,1,0
8.28,Long,M,Yes,43,1,0,0,0,0,0,1
9.34,Long,M,No,42,0,0,1,0,0,1,1
2.92,Medium,F,Yes,53,0,1,0,0,0,1,0
6.48,Long,M,No,21,1,1,0,0,0,1,0
3.56,Long,F,No,20,1,1,1,0,1,1,1
4.57,Medium,F,No,48,0,1,1,1,0,1,0
2.58,Short,M,Yes,27,0,0,0,0,1,0,0
2.26,Medium,F,No,21,1,0,0,0,0,1,0
7.68,Medium,F,Yes,38,1,1,1,0,0,1,1
8.02,Long,M,No,57,0,0,0,0,1,0,0
6.65,Medium,F,Yes,42,0,0,0,0,0,0,0
5.58,Long,F,No,17,1,1,0,1,0,0,1
3.82,Medium,M,No,29,0,0,0,1,0,1,0
4.8,Medium,F,Yes,39,0,0,0,0,1,0,0
2.28,Long,M,Yes,37,0,1,0,1,0,1,0
6.15,Medium,M,Yes,37,0,0,0,0,1,0,0
4.45,Short,M,Yes,25,1,0,0,0,1,0,0
7.3,Long,M,Yes,19,0,1,0,0,1,1,0
9.83,Medium,M,No,29,0,0,0,0,1,0,0
5.92,Short,F,No,38,1,0,1,0,0,0,0
7.48,Long,M,Yes,28,1,0,0,0,0,0,0
6.1,Long,F,No,48,0,1,0,0,0,1,0
2.15,Short,M,Yes,53,1,0,0,0,1,0,0
9.97,Long,F,No,20,0,0,0,0,1,0,0
8.87,Long,F,No,45,1,1,1,0,0,1,0
2.72,Long,F,No,32,1,0,0,1,1,0,1
8.94,Short,F,No,34,1,0,0,0,0,0,0
2.08,Medium,M,Yes,51,0,0,0,0,0,0,0
2.28,Long,F,Yes,40,1,0,0,0,0,0,0
3.66,Medium,M,Yes,41,1,1,0,1,0,1,0
4.55,Medium,M,No,46,0,0,0,0,0,0,0
4.71,Long,M,Yes,22,1,1,0,0,0,1,0
5.86,Medium,M,Yes,52,0,0,0,0,0,0,0
2.61,Medium,M,Yes,50,1,1,0,0,0,1,0
6.97,Long,M,Yes,30,0,0,0,0,1,0,0
3.45,Long,F,No,49,0,0,0,0,0,0,0
3.83,Long,M,Yes,30,1,1,1,0,1,1,0
8.21,Long,F,No,23,0,0,0,0,0,0,0
6.35,Long,M,No,35,0,0,0,0,0,0,0
8.85,Medium,F,Yes,32,0,0,0,0,0,1,0
6.99,Long,F,No,26,1,1,1,0,0,1,1
4.78,Short,M,No,25,0,0,0,0,1,1,0
7.72,Short,F,No,49,1,1,1,0,1,1,0
6.19,Short,M,Yes,39,0,0,0,0,1,0,0
4.39,Medium,M,No,47,0,0,0,0,1,0,0
9.9,Short,F,No,28,0,1,1,0,1,0,0
8.1,Long,M,Yes,23,1,0,0,0,1,0,0
9.56,Long,M,No,54,1,1,0,0,0,1,0
8.37,Long,M,Yes,56,1,0,1,0,0,0,0
3.96,Long,F,No,32,0,0,0,1,1,0,1
5.54,Short,F,No,27,0,0,0,0,0,0,0
7.33,Medium,F,No,21,0,0,0,0,1,0,0
9.39,Medium,M,No,44,1,0,0,0,0,0,0
4.21,Long,F,Yes,41,0,0,0,0,0,0,0
3.45,Medium,M,No,47,0,1,0,0,0,0,1
2.25,Long,M,No,20,0,0,0,0,0,1,0
2.03,Short,F,No,40,0,0,0,0,1,0,0
3.5,Long,F,Yes,38,0,0,0,0,0,0,0
4.39,Long,F,No,52,1,1,1,0,1,1,0
6.74,Short,M,No,51,1,0,0,0,1,0,0
2.81,Medium,F,Yes,31,0,0,0,0,0,0,1
8.13,Long,F,Yes,41,1,0,0,0,0,0,0
4.1,Long,M,No,22,0,0,0,0,0,0,0
10.03,Medium,F,No,25,1,0,0,0,1,0,0
2.64,Long,F,Yes,53,0,0,1,0,0,1,0
7.18,Long,M,No,43,1,1,1,0,1,1,0
6.41,Long,M,Yes,50,0,0,0,0,0,0,0
3.47,Short,F,Yes,46,0,0,0,0,1,1,0
5.88,Short,M,Yes,22,0,1,0,0,1,0,0
2.42,Long,M,No,21,1,0,0,0,0,0,0
2.53,Short,M,No,36,0,0,0,0,0,0,0
3.14,Medium,F,No,53,0,0,1,0,1,0,0
7.41,Medium,F,Yes,26,0,0,0,0,0,0,0
5.92,Long,M,Yes,34,1,0,1,0,0,0,0
8.98,Short,F,Yes,31,0,0,0,0,0,0,0
2.99,Short,M,No,45,1,1,1,0,0,1,0
4,Long,M,Yes,44,0,0,0,0,0,0,0
5,Long,F,Yes,28,1,0,0,1,1,0,1
7.51,Short,F,No,22,1,1,1,1,1,1,0
9.34,Medium,M,No,32,0,0,0,0,1,0,0
2.93,Medium,M,No,46,1,0,0,0,1,0,0
2.44,Medium,M,No,20,1,0,1,0,0,0,0
7.05,Long,F,No,39,0,0,0,0,0,0,0
3.81,Medium,F,Yes,22,0,0,0,0,0,1,1
3.31,Medium,F,No,48,0,1,0,0,0,0,0
9.02,Long,F,Yes,35,0,0,0,0,0,0,0
3.32,Medium,F,No,25,1,1,0,0,0,1,1
5.12,Long,M,No,54,1,1,0,0,0,1,0
3.69,Short,M,Yes,25,0,0,0,0,0,0,0
8,Long,F,Yes,49,1,1,1,0,0,1,0
9.7,Medium,F,No,42,0,0,0,0,0,0,1
4.27,Long,F,Yes,18,1,0,1,0,0,1,0
4.32,Long,M,Yes,49,1,1,0,0,0,1,0
2.32,Medium,M,Yes,29,1,1,1,0,0,1,0
2.68,Long,M,No,51,1,0,0,0,0,0,1
2.41,Short,M,No,44,0,0,0,0,0,0,0
2.32,Long,M,Yes,28,0,0,0,0,1,0,0
8.66,Long,M,No,49,0,0,0,0,0,0,0
3.44,Medium,F,Yes,42,0,0,0,0,1,0,0
8.65,Long,M,Yes,24,1,1,0,1,0,0,0
8.72,Medium,F,Yes,40,0,0,0,0,0,0,0
5.97,Medium,F,Yes,27,1,1,1,0,1,1,1
5.22,Long,M,Yes,29,1,1,0,0,1,1,0
3.88,Short,F,No,34,1,0,0,0,1,0,0
6.78,Long,F,Yes,47,0,0,0,0,0,0,1
9.43,Long,M,No,36,0,1,0,0,0,1,0
3.34,Long,M,Yes,49,0,0,0,0,0,0,0
3.46,Medium,F,Yes,27,0,1,1,0,0,1,0
7.25,Long,M,No,23,1,0,1,0,0,1,1
2.39,Long,F,No,31,0,0,0,0,0,0,0
4.77,Medium,F,No,44,1,1,1,1,1,1,0
3.75,Short,F,No,47,0,0,0,0,1,0,0
8.58,Medium,M,Yes,32,0,1,1,0,1,1,0
7.81,Short,M,No,24,0,0,0,0,0,0,0
5.77,Medium,M,No,50,0,0,0,1,1,0,0
4.97,Medium,F,No,29,0,0,0,0,0,0,0
4.54,Long,M,No,29,0,0,0,0,0,0,0
7.93,Long,M,No,22,1,0,0,0,1,1,0
6.09,Long,F,Yes,54,0,0,0,0,0,0,0
5.43,Long,M,No,53,0,0,0,0,0,0,0
5.17,Long,F,No,28,0,0,0,0,1,0,0
8.4,Long,M,No,54,0,0,0,0,0,1,0
2.43,Long,M,Yes,23,0,0,0,0,0,0,0
5.24,Medium,M,Yes,47,0,0,0,0,0,0,0
4.95,Long,F,No,23,1,0,0,0,1,0,0
8.77,Short,F,Yes,30,1,0,0,0,1,1,0
9.68,Long,M,No,53,1,0,1,0,1,1,0
4.47,Medium,F,No,30,0,0,0,0,0,0,1
4.31,Short,M,No,51,0,0,0,0,0,0,0
2.61,Long,F,Yes,31,0,1,0,0,0,0,0
4.87,Short,F,No,45,0,0,1,1,0,1,0
3.92,Medium,M,No,24,0,0,0,0,1,1,1
9.56,Long,M,No,27,0,0,0,1,0,0,1
6.15,Medium,M,No,25,0,1,0,0,0,1,0
3.74,Medium,M,Yes,29,1,1,0,0,0,1,1
4.64,Short,M,Yes,47,0,1,0,1,0,0,0
4.29,Long,F,No,24,1,0,0,0,0,0,0
9.51,Long,M,No,25,0,0,0,0,1,0,0
5.14,Long,M,Yes,47,0,1,0,0,1,0,0
7,Short,F,No,45,0,0,1,0,0,1,0
6.68,Medium,M,Yes,32,1,0,0,0,0,1,0
5.98,Medium,M,No,39,0,0,0,0,1,0,0
2.44,Medium,M,No,17,0,1,0,0,1,1,0
6.1,Long,M,Yes,29,1,1,0,0,0,1,0
7.4,Long,F,No,44,0,0,0,0,1,1,0
9.71,Long,M,Yes,29,1,1,1,0,1,1,0
4.02,Short,M,No,27,1,1,1,0,0,1,0
9.75,Long,F,Yes,26,1,1,1,0,1,1,0
9.9,Short,F,No,25,1,0,0,0,0,0,0
9.87,Long,M,Yes,24,1,0,0,0,0,1,0
6.95,Long,M,No,42,0,0,1,0,0,1,0
3.17,Medium,F,No,27,0,0,0,1,1,0,0
8.74,Long,M,Yes,30,0,1,1,0,1,1,0
3.76,Short,M,Yes,41,0,1,0,0,0,1,1
2.74,Short,F,No,46,1,0,0,0,1,0,0
4.62,Long,F,No,50,0,0,0,0,1,0,0
3.41,Short,M,No,27,0,1,0,1,0,1,0
5.94,Long,F,No,44,0,1,0,1,1,1,1
5.09,Long,M,Yes,26,0,0,0,0,1,0,0
2.27,Medium,F,No,20,0,1,0,0,0,0,0
8.3,Medium,M,Yes,28,1,1,0,0,0,1,0
3.97,Medium,M,Yes,36,0,0,0,0,1,0,0
3.2,Short,F,Yes,27,1,1,1,0,0,1,0
8.19,Long,F,Yes,21,0,0,0,0,0,0,0
5.69,Medium,F,No,40,1,1,1,1,0,1,0
8.41,Short,M,Yes,43,1,0,0,0,1,1,0
8.87,Long,F,No,20,0,0,0,0,0,0,0
8.94,Medium,F,Yes,32,0,0,0,0,1,0,0
5.54,Long,F,No,34,0,1,0,0,0,1,0
9.74,Short,M,No,41,1,0,0,0,0,1,1
7.51,Long,M,Yes,31,1,0,0,0,0,0,0
9.37,Long,F,No,40,0,0,0,0,1,0,0
8.67,Long,M,Yes,19,0,0,0,0,1,0,0
4.2,Medium,M,Yes,27,0,0,0,0,0,0,1
5.33,Long,F,No,52,0,1,0,1,0,1,0
2.5,Medium,F,Yes,35,1,0,0,0,1,1,0
9.25,Medium,F,Yes,22,1,0,0,0,0,0,1
8.59,Long,F,Yes,47,0,1,0,0,0,1,0
6.05,Long,M,Yes,55,1,1,1,0,0,0,0
2.78,Short,M,Yes,26,0,1,0,0,0,1,0
7.52,Long,F,Yes,39,1,0,0,0,0,1,0
2.86,Long,M,Yes,54,0,1,0,0,0,0,0
6.53,Long,M,Yes,33,0,0,0,0,0,0,0
6.46,Long,F,Yes,52,0,0,0,1,1,0,0
4.47,Short,F,Yes,25,1,1,1,1,1,1,1
8.33,Medium,F,Yes,34,0,0,0,0,0,0,0
3.58,Medium,M,Yes,31,1,0,0,0,0,0,1
7.66,Long,F,Yes,31,1,0,0,0,1,0,0
2.84,Long,M,No,35,1,0,0,0,0,0,0
3.33,Long,F,No,22,1,1,0,0,0,1,1
8.75,Medium,M,No,29,1,0,0,0,0,1,0
4.38,Medium,M,No,36,0,0,0,0,0,0,0
5.39,Long,M,Yes,35,1,0,0,1,1,0,0
3.76,Long,F,Yes,34,0,0,0,0,0,0,0
3.6,Long,M,Yes,42,0,0,0,0,1,1,1
9.3,Medium,M,No,48,1,1,0,0,1,1,0
4.28,Long,F,Yes,34,1,1,0,0,0,0,0
4.61,Long,F,Yes,31,0,0,0,1,1,0,1
7.42,Short,M,No,46,0,0,0,0,1,1,0
7.06,Long,F,Yes,49,0,1,0,1,1,0,0
4.55,Short,M,No,34,1,1,0,0,0,1,0
8.9,Medium,M,No,46,0,0,0,0,1,0,0
6.88,Long,M,No,42,1,1,1,0,1,1,1
5.19,Medium,M,No,24,0,0,0,0,1,0,1
3.63,Short,F,No,18,0,0,0,0,0,0,0
9.44,Long,F,Yes,47,0,0,0,0,0,0,0
3.19,Medium,M,Yes,38,1,1,0,0,0,1,0
5.88,Long,M,Yes,25,0,0,0,0,0,0,0
5.6,Long,F,No,50,0,0,0,0,0,0,0
7.36,Medium,F,No,31,0,0,0,0,0,1,0
5.22,Medium,F,Yes,34,1,0,0,0,0,0,0
7.24,Medium,F,Yes,32,0,0,0,0,0,1,0
5.64,Long,F,No,44,0,0,0,0,0,1,0
8.34,Medium,M,Yes,39,0,0,0,0,0,1,0
6.23,Short,F,No,41,0,0,0,0,0,0,0
9.33,Medium,M,Yes,54,1,0,0,0,0,0,0
4.07,Short,F,Yes,36,0,0,0,0,1,0,0
4.58,Medium,M,No,21,1,1,1,0,1,1,0
9.41,Medium,F,No,41,0,0,0,0,1,1,0
4.66,Long,M,No,19,1,1,0,0,0,1,0
7.8,Medium,M,Yes,33,1,1,1,0,0,0,1
8.75,Medium,M,Yes,26,1,1,0,0,0,1,0
